xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004321,2004-11-16,h19v12,2020211192757,1,5128
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004337,2004-12-02,h19v12,2020212190958,1,4738
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2004353,2004-12-18,h19v12,2020213163545,1,4297
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005001,2005-01-01,h19v12,2020216103249,1,6073
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005017,2005-01-17,h19v12,2020216152119,1,6270
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005033,2005-02-02,h19v12,2020218041349,1,6175
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005049,2005-02-18,h19v12,2020227133451,1,6228
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005065,2005-03-06,h19v12,2020228021857,1,6107
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005081,2005-03-22,h19v12,2020229184404,1,5692
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005097,2005-04-07,h19v12,2020231053821,1,6376
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005113,2005-04-23,h19v12,2020232173140,1,7219
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005129,2005-05-09,h19v12,2020233231407,1,7243
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005145,2005-05-25,h19v12,2020235080420,1,7268
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005161,2005-06-10,h19v12,2020236095313,1,7435
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005177,2005-06-26,h19v12,2020237082945,1,7381
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005193,2005-07-12,h19v12,2020241064226,1,7025
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005209,2005-07-28,h19v12,2020241220634,1,6985
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005225,2005-08-13,h19v12,2020244142134,1,6820
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005241,2005-08-29,h19v12,2020245134410,1,6165
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005257,2005-09-14,h19v12,2020246165545,1,6262
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005273,2005-09-30,h19v12,2020247153657,1,5860
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005289,2005-10-16,h19v12,2020249073513,1,5392
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005305,2005-11-01,h19v12,2020250034119,1,4861
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.37505,20.53175,grassy field,MOD13Q1,2000-01-01,2023-01-30,TRUE,A2005321,2005-11-17,h19v12,2020251035857,1,4726
